timestamp,open,high,low,close,volume,symbol,interval,source
2025-12-08T04:00:00Z,3111.01000000,3138.05000000,3108.53000000,3128.44000000,12175.83990000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T05:00:00Z,3128.45000000,3140.50000000,3121.59000000,3130.63000000,11949.83110000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T06:00:00Z,3130.63000000,3140.20000000,3122.01000000,3130.53000000,23059.01890000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T07:00:00Z,3130.53000000,3138.15000000,3123.02000000,3134.31000000,17997.21530000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T08:00:00Z,3134.31000000,3146.64000000,3125.10000000,3143.77000000,12187.21320000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T09:00:00Z,3143.77000000,3180.51000000,3141.08000000,3158.69000000,26900.90080000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T10:00:00Z,3158.69000000,3165.14000000,3153.42000000,3160.46000000,9420.32740000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T11:00:00Z,3160.47000000,3164.02000000,3134.50000000,3142.25000000,18604.60080000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T12:00:00Z,3142.25000000,3143.68000000,3123.30000000,3131.57000000,20200.13630000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T13:00:00Z,3131.57000000,3160.65000000,3129.52000000,3145.84000000,19289.47370000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T14:00:00Z,3145.83000000,3178.42000000,3125.54000000,3128.49000000,45441.61620000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T15:00:00Z,3128.49000000,3139.15000000,3088.83000000,3101.54000000,40358.56990000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T16:00:00Z,3101.54000000,3133.00000000,3092.67000000,3107.90000000,32180.35510000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T17:00:00Z,3107.90000000,3129.32000000,3099.00000000,3120.61000000,19256.74360000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T18:00:00Z,3120.61000000,3133.00000000,3075.38000000,3092.58000000,23897.44990000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T19:00:00Z,3092.57000000,3128.47000000,3090.41000000,3118.64000000,13874.57610000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T20:00:00Z,3118.65000000,3145.47000000,3118.64000000,3135.91000000,14713.08210000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T21:00:00Z,3135.90000000,3153.00000000,3126.69000000,3146.25000000,12125.77770000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T22:00:00Z,3146.25000000,3147.32000000,3120.07000000,3129.93000000,9142.20020000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-08T23:00:00Z,3129.93000000,3136.87000000,3112.88000000,3124.16000000,7605.39210000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T00:00:00Z,3124.16000000,3143.50000000,3114.16000000,3119.57000000,10162.11810000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T01:00:00Z,3119.56000000,3125.05000000,3098.45000000,3106.87000000,10271.30440000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T02:00:00Z,3106.86000000,3115.94000000,3097.85000000,3098.62000000,8529.91280000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T03:00:00Z,3098.61000000,3129.27000000,3090.80000000,3129.26000000,13623.08620000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T04:00:00Z,3129.27000000,3131.42000000,3103.68000000,3107.01000000,9549.57400000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T05:00:00Z,3107.01000000,3118.71000000,3095.12000000,3108.21000000,13429.23500000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T06:00:00Z,3108.22000000,3115.99000000,3097.09000000,3113.06000000,11451.03550000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T07:00:00Z,3113.07000000,3127.12000000,3109.86000000,3123.00000000,11239.47760000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T08:00:00Z,3123.00000000,3130.00000000,3115.25000000,3120.97000000,6124.42020000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T09:00:00Z,3120.98000000,3123.34000000,3104.53000000,3106.00000000,7884.54110000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T10:00:00Z,3106.01000000,3114.40000000,3093.00000000,3107.66000000,8056.91300000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T11:00:00Z,3107.69000000,3121.00000000,3100.79000000,3118.35000000,5990.53370000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T12:00:00Z,3118.35000000,3141.46000000,3114.79000000,3137.57000000,17767.87380000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T13:00:00Z,3137.57000000,3140.55000000,3109.58000000,3117.36000000,16888.43080000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T14:00:00Z,3117.37000000,3129.07000000,3098.58000000,3117.41000000,18484.95770000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T15:00:00Z,3117.41000000,3256.88000000,3115.00000000,3245.88000000,102012.87850000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T16:00:00Z,3245.88000000,3377.90000000,3245.63000000,3366.02000000,132523.87210000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T17:00:00Z,3366.02000000,3397.85000000,3356.90000000,3375.23000000,69002.42220000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T18:00:00Z,3375.24000000,3387.48000000,3360.22000000,3376.06000000,20622.75860000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T19:00:00Z,3376.07000000,3378.34000000,3345.48000000,3357.88000000,19522.67700000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T20:00:00Z,3357.87000000,3361.41000000,3305.26000000,3327.18000000,32578.35390000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T21:00:00Z,3327.24000000,3335.19000000,3285.00000000,3301.90000000,22556.66220000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T22:00:00Z,3301.89000000,3343.12000000,3297.66000000,3328.46000000,23079.40650000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-09T23:00:00Z,3328.46000000,3336.01000000,3317.00000000,3318.04000000,12507.50090000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T00:00:00Z,3318.04000000,3328.20000000,3305.53000000,3305.98000000,18148.60000000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T01:00:00Z,3305.97000000,3315.16000000,3288.10000000,3302.93000000,11783.91580000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T02:00:00Z,3302.92000000,3312.49000000,3292.35000000,3310.88000000,8793.15690000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T03:00:00Z,3310.88000000,3317.21000000,3305.32000000,3309.73000000,6352.72490000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T04:00:00Z,3309.73000000,3327.99000000,3306.92000000,3322.66000000,15302.88870000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T05:00:00Z,3322.66000000,3334.66000000,3315.00000000,3322.29000000,11291.12870000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T06:00:00Z,3322.29000000,3328.85000000,3315.00000000,3325.97000000,7508.67370000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T07:00:00Z,3325.97000000,3327.47000000,3311.60000000,3327.21000000,8041.49030000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T08:00:00Z,3327.21000000,3334.00000000,3322.27000000,3322.27000000,13505.78060000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T09:00:00Z,3322.27000000,3348.79000000,3315.00000000,3347.89000000,13745.62300000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T10:00:00Z,3347.88000000,3376.00000000,3310.37000000,3312.36000000,31113.10760000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T11:00:00Z,3312.36000000,3320.05000000,3296.99000000,3318.39000000,15090.10820000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T12:00:00Z,3318.39000000,3327.31000000,3309.06000000,3324.56000000,11796.70360000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T13:00:00Z,3324.55000000,3338.92000000,3319.55000000,3334.58000000,15954.34850000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T14:00:00Z,3334.59000000,3339.14000000,3304.45000000,3319.41000000,20079.57670000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T15:00:00Z,3319.41000000,3338.00000000,3306.80000000,3328.25000000,16478.35600000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T16:00:00Z,3328.25000000,3369.52000000,3320.72000000,3351.40000000,23053.91200000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T17:00:00Z,3351.39000000,3386.00000000,3346.54000000,3370.47000000,23537.91340000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T18:00:00Z,3370.47000000,3429.51000000,3359.76000000,3381.56000000,51462.96820000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T19:00:00Z,3381.55000000,3435.00000000,3346.80000000,3390.71000000,88865.09750000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T20:00:00Z,3390.67000000,3447.44000000,3345.82000000,3355.44000000,70689.63650000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T21:00:00Z,3355.44000000,3369.05000000,3329.13000000,3339.83000000,24972.99880000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T22:00:00Z,3339.82000000,3355.80000000,3318.29000000,3346.50000000,16207.41870000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-10T23:00:00Z,3346.50000000,3352.86000000,3317.37000000,3324.14000000,15809.32520000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T00:00:00Z,3324.14000000,3327.37000000,3259.03000000,3279.58000000,36466.73360000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T01:00:00Z,3279.58000000,3280.06000000,3244.01000000,3254.89000000,26944.67290000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T02:00:00Z,3254.88000000,3255.96000000,3206.03000000,3211.00000000,28911.81960000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T03:00:00Z,3211.00000000,3211.01000000,3167.07000000,3191.42000000,46108.78630000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T04:00:00Z,3191.42000000,3216.16000000,3180.93000000,3215.45000000,20718.77340000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T05:00:00Z,3215.44000000,3215.64000000,3194.51000000,3214.35000000,11456.57250000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T06:00:00Z,3214.35000000,3214.77000000,3194.33000000,3202.77000000,9518.37600000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T07:00:00Z,3202.78000000,3206.38000000,3195.52000000,3201.51000000,8043.59990000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T08:00:00Z,3201.52000000,3201.70000000,3178.00000000,3197.06000000,15045.30580000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T09:00:00Z,3197.05000000,3213.00000000,3193.24000000,3198.56000000,10989.90910000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T10:00:00Z,3198.56000000,3203.00000000,3188.23000000,3196.13000000,7253.45720000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T11:00:00Z,3196.12000000,3202.58000000,3192.74000000,3192.75000000,5415.59790000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T12:00:00Z,3192.75000000,3207.32000000,3187.23000000,3199.14000000,11191.19730000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T13:00:00Z,3199.15000000,3203.89000000,3188.65000000,3191.97000000,9374.61220000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T14:00:00Z,3191.96000000,3195.98000000,3145.28000000,3159.76000000,36172.31540000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T15:00:00Z,3159.76000000,3210.00000000,3155.17000000,3179.25000000,35753.28620000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T16:00:00Z,3179.24000000,3197.18000000,3155.00000000,3175.08000000,20756.26260000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T17:00:00Z,3175.08000000,3204.16000000,3168.23000000,3181.52000000,23445.63510000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T18:00:00Z,3181.51000000,3234.25000000,3179.56000000,3203.47000000,26455.07940000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T19:00:00Z,3203.47000000,3229.35000000,3190.11000000,3194.51000000,19345.81280000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T20:00:00Z,3194.52000000,3226.80000000,3186.36000000,3221.73000000,20170.07440000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T21:00:00Z,3221.74000000,3273.40000000,3215.00000000,3249.41000000,43587.08750000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T22:00:00Z,3249.41000000,3266.00000000,3229.36000000,3238.28000000,14677.60350000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-11T23:00:00Z,3238.28000000,3245.28000000,3223.48000000,3237.39000000,16311.66850000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T00:00:00Z,3237.38000000,3247.00000000,3185.20000000,3189.24000000,16716.60260000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T01:00:00Z,3189.24000000,3246.38000000,3189.24000000,3234.70000000,13430.26770000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T02:00:00Z,3234.70000000,3265.50000000,3227.41000000,3258.63000000,13086.84090000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T03:00:00Z,3258.64000000,3264.32000000,3238.25000000,3245.49000000,8679.58420000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T04:00:00Z,3245.49000000,3251.38000000,3240.29000000,3247.54000000,6089.43250000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T05:00:00Z,3247.54000000,3251.76000000,3232.79000000,3247.70000000,9218.85590000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T06:00:00Z,3247.71000000,3265.00000000,3245.69000000,3254.04000000,11576.70130000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T07:00:00Z,3254.03000000,3257.91000000,3242.99000000,3246.55000000,7151.66430000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T08:00:00Z,3246.55000000,3250.39000000,3234.60000000,3244.80000000,7473.79830000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T09:00:00Z,3244.79000000,3254.88000000,3232.78000000,3251.38000000,8862.67240000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T10:00:00Z,3251.37000000,3255.70000000,3240.18000000,3244.06000000,6172.69560000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T11:00:00Z,3244.06000000,3245.97000000,3225.92000000,3242.59000000,15762.80350000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T12:00:00Z,3242.59000000,3249.49000000,3233.64000000,3247.57000000,8647.84690000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T13:00:00Z,3247.58000000,3251.31000000,3237.80000000,3242.50000000,8181.31170000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T14:00:00Z,3242.49000000,3248.00000000,3216.14000000,3231.43000000,18862.98480000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T15:00:00Z,3231.42000000,3231.68000000,3058.12000000,3071.41000000,107493.67080000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T16:00:00Z,3071.40000000,3088.86000000,3045.31000000,3069.46000000,77476.62800000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T17:00:00Z,3069.46000000,3099.88000000,3062.00000000,3066.30000000,32856.06180000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T18:00:00Z,3066.31000000,3097.83000000,3064.38000000,3079.74000000,18711.55890000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T19:00:00Z,3079.74000000,3081.98000000,3063.57000000,3073.74000000,13497.70500000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T20:00:00Z,3073.74000000,3086.33000000,3067.61000000,3081.90000000,11068.13210000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T21:00:00Z,3081.76000000,3090.57000000,3076.57000000,3081.28000000,7080.76350000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T22:00:00Z,3081.28000000,3094.34000000,3080.50000000,3093.30000000,4463.79710000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-12T23:00:00Z,3093.30000000,3096.16000000,3083.00000000,3084.86000000,3124.06370000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T00:00:00Z,3084.86000000,3095.24000000,3082.18000000,3086.40000000,6715.67250000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T01:00:00Z,3086.39000000,3090.60000000,3078.60000000,3084.32000000,3978.81760000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T02:00:00Z,3084.31000000,3089.39000000,3083.63000000,3084.73000000,3063.87980000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T03:00:00Z,3084.73000000,3093.31000000,3084.47000000,3089.85000000,2924.71380000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T04:00:00Z,3089.86000000,3092.35000000,3085.99000000,3090.11000000,3439.19620000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T05:00:00Z,3090.11000000,3091.88000000,3084.11000000,3089.59000000,2490.26960000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T06:00:00Z,3089.59000000,3095.85000000,3084.60000000,3094.05000000,3488.35960000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T07:00:00Z,3094.06000000,3095.73000000,3090.19000000,3094.72000000,3607.33090000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T08:00:00Z,3094.72000000,3132.64000000,3092.59000000,3116.26000000,15936.31630000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T09:00:00Z,3116.27000000,3122.83000000,3112.39000000,3118.19000000,5884.71850000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T10:00:00Z,3118.19000000,3135.68000000,3117.63000000,3127.68000000,8608.89090000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T11:00:00Z,3127.68000000,3129.05000000,3115.39000000,3119.35000000,5047.20680000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T12:00:00Z,3119.36000000,3127.80000000,3109.79000000,3115.15000000,4508.59000000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
2025-12-13T13:00:00Z,3115.14000000,3119.57000000,3095.12000000,3109.77000000,7588.82210000,ETH-USDT,1h,BINANCE_SPOT_PUBLIC_KLINES_RESEARCH_ONLY
